album,,sentiment,album
Yeezus,i know that pussy ain't free.,-0.6000000238418579,Yeezus
Yeezus,i know that we the new slaves.,-0.30000001192092896,Yeezus
Yeezus,i see the blood on the leaves.,-0.20000000298023224,Yeezus
Yeezus,i throw these maybach keys.,-0.5,Yeezus
Yeezus,i wear my heart on the sleeve.,0.0,Yeezus
Yeezus,"i won't end this high, not this time again.",-0.6000000238418579,Yeezus
Yeezus,i'll fuck your hampton spouse.,-0.8999999761581421,Yeezus
Yeezus,i'll move my family out the country.,-0.4000000059604645,Yeezus
Yeezus,i'm 'bout to air shit out.,-0.8999999761581421,Yeezus
Yeezus,i'm 'bout to tear shit down.,-0.8999999761581421,Yeezus
Yeezus,i'm 'bout to wild the fuck out.,-0.800000011920929,Yeezus
Yeezus,i'm goin' bobby boucher.,-0.10000000149011612,Yeezus
Yeezus,like the new world order.,0.699999988079071,Yeezus
Yeezus,meanwhile the dea.,-0.10000000149011612,Yeezus
Yeezus,"megsajn�lt, elj�tt k�z�nk",0.10000000149011612,Yeezus
Yeezus,my mama was raised in the era when.,0.0,Yeezus
Yeezus,new slaves. . .,-0.699999988079071,Yeezus
Yeezus,now what the fuck they gon' say now?. . .,-0.8999999761581421,Yeezus
Yeezus,see that's that privately owned prison.,-0.6000000238418579,Yeezus
Yeezus,see they'll confuse us with some bullshit.,-0.800000011920929,Yeezus
Yeezus,so go and grab the reporters.,0.10000000149011612,Yeezus
Yeezus,so i can smash their recorders.,-0.30000001192092896,Yeezus
Yeezus,"so let's get too high, get too high again. . egyszer a nap �gy elf�radt.",-0.4000000059604645,Yeezus
Yeezus,"so long, so long, so long, you cannot survive.",-0.699999988079071,Yeezus
Yeezus,so you can't see where i stay.,-0.6000000238418579,Yeezus
Yeezus,teamed up with the cca.,0.10000000149011612,Yeezus
Yeezus,"that's that ""come in, please buy more"".",0.20000000298023224,Yeezus
Yeezus,"that's that ""don't touch anything in the store"".",-0.5,Yeezus
Yeezus,they prolly all in the hamptons.,0.0,Yeezus
Yeezus,they throwin' hate at me.,-0.800000011920929,Yeezus
Yeezus,they tryna lock niggas up.,-0.5,Yeezus
Yeezus,they tryna make new slaves.,-0.699999988079071,Yeezus
Yeezus,throw on some maybach keys.,-0.4000000059604645,Yeezus
Yeezus,"used to only be niggas, now everybody playin'. spendin' everything on alexander wang.",0.0,Yeezus
Yeezus,want me to stay at ease.,0.10000000149011612,Yeezus
Yeezus,y'all 'bout to turn shit up.,-0.8999999761581421,Yeezus
Yeezus,y'all niggas can't control me.,-0.800000011920929,Yeezus
Yeezus,y'all niggas can't fuck with 'ye.,-0.8999999761581421,Yeezus
Yeezus,y'all niggas can't fuck with me.,-0.8999999761581421,Yeezus
Yeezus,y'all throwin' contracts at me.,-0.6000000238418579,Yeezus
Yeezus,you know that niggas can't read.,-0.699999988079071,Yeezus
Yeezus,"you niggas pussy, ain't me.",-0.699999988079071,Yeezus
Yeezus,you see it's broke nigga racism.,-0.800000011920929,Yeezus
Yeezus,you see it's leaders and it's followers.,0.4000000059604645,Yeezus
Yeezus,aaaaaaaaaaaaahhhhhhhhhhhh!!.,0.30000001192092896,Yeezus
Yeezus,aaaaaaaaaaaaahhhhhhhhhhhh!!. . .,0.4000000059604645,Yeezus
Yeezus,ain't no way i'm givin' up.,-0.4000000059604645,Yeezus
Yeezus,and here's a few snake-ass niggas to bite you.,-0.699999988079071,Yeezus
Yeezus,and i don't even wanna hear 'bout what niggas might do.,-0.699999988079071,Yeezus
Yeezus,and now she find out what life is really worth.,0.6000000238418579,Yeezus
Yeezus,"blazin, mi don't want dem.",-0.800000011920929,Yeezus
Yeezus,blazin.,0.20000000298023224,Yeezus
Yeezus,but everybody know you brought real rap back.,0.20000000298023224,Yeezus
Yeezus,but i am a close high.,-0.10000000149011612,Yeezus
Yeezus,cause kissin' people ass is so unlike you.,-0.8999999761581421,Yeezus
Yeezus,even though i'm a man of god.,0.10000000149011612,Yeezus
Yeezus,get the porsche out the damn garage.,-0.699999988079071,Yeezus
Yeezus,hop in this bitch to give saint the garment.,-0.8999999761581421,Yeezus
Yeezus,hurry up with my damn croissants.,-0.6000000238418579,Yeezus
Yeezus,hurry up with my damn massage.,-0.5,Yeezus
Yeezus,hurry up with my damn m�nage.,-0.800000011920929,Yeezus
Yeezus,i am a god.,0.699999988079071,Yeezus
Yeezus,i am a god. . .,0.699999988079071,Yeezus
Yeezus,i am a god. . aaaaaaaaaaaaahhhhhhhhhhhh!!.,0.699999988079071,Yeezus
Yeezus,"i just talked to jesus. he said, ""what up, yeezus?"".",0.0,Yeezus
Yeezus,i know he the most high.,0.30000001192092896,Yeezus
Yeezus,"i said, ""shit i'm chillin'. tryna stack these millions"".",-0.6000000238418579,Yeezus
Yeezus,i'm a god,0.699999988079071,Yeezus
Yeezus,"ibn diamond, chi-town shinin'. monop' in this bitch again, changed the climate.",-0.699999988079071,Yeezus
Yeezus,in a french-ass restaurant.,-0.5,Yeezus
Yeezus,"mi casa, su casa. that's our cosa nostra.",0.0,Yeezus
Yeezus,mi need dem.,-0.10000000149011612,Yeezus
Yeezus,my whole life in the hand of god.,0.6000000238418579,Yeezus
Yeezus,no to x rated.,-0.5,Yeezus
Yeezus,no to x rated. . .,-0.5,Yeezus
Yeezus,"nobody had swag, man, we the rat pack.",-0.5,Yeezus
Yeezus,old niggas mentally still in high school.,-0.4000000059604645,Yeezus
Yeezus,pink-ass polos with a fuckin' backpack.,0.10000000149011612,Yeezus
Yeezus,since the tight jeans they ain't never liked you.,-0.5,Yeezus
Yeezus,so here's a few hatin'-ass niggas to fight you.,-0.699999988079071,Yeezus
Yeezus,so hurry up with my damn massage.,-0.4000000059604645,Yeezus
Yeezus,so y'all better quit playin' with god. . . soon as they like you make 'em unlike you.,-0.6000000238418579,Yeezus
Yeezus,suh mi tek har outta bugah red and put her in a tall skirt.,0.0,Yeezus
Yeezus,the only rapper compared to michael.,0.30000001192092896,Yeezus
Yeezus,until the day i get struck by lightning. . .,-0.10000000149011612,Yeezus
Yeezus,"virgil, pyrex, don c snapback.",0.20000000298023224,Yeezus
Yeezus,yo mi tek har outta bugah red and put her in a tall skirt.,0.0,Yeezus
Yeezus,"""baby girl, he's a loner.",0.0,Yeezus
Yeezus,after that he's just hopeless.,-0.8999999761581421,Yeezus
Yeezus,"after that, he disown ya.",-0.20000000298023224,Yeezus
Yeezus,"and bitch, i'm back out my coma. . .",-0.800000011920929,Yeezus
Yeezus,ask me why i came over.,-0.4000000059604645,Yeezus
Yeezus,"baby girl, he's a loner.",0.0,Yeezus
Yeezus,bitch you don't even know us.,-0.8999999761581421,Yeezus
Yeezus,but these bitches can't handle me.,-0.800000011920929,Yeezus
Yeezus,but this man can�t handle his weed.,-0.699999988079071,Yeezus
Yeezus,but you really just know the old me. . . bitch i'm back out my coma.,-0.800000011920929,Yeezus
Yeezus,but you really just know the old me. . . i heard you need a new fad .,-0.30000001192092896,Yeezus
Yeezus,callin' up your uncle's place.,0.10000000149011612,Yeezus
Yeezus,dark and lonely now.,-0.6000000238418579,Yeezus
Yeezus,even when i blow doja.,0.0,Yeezus
Yeezus,five years we been over.,-0.30000001192092896,Yeezus
Yeezus,i can hold my liquor.,0.6000000238418579,Yeezus
Yeezus,i can't control my niggas. and my niggas they can't control me.,-0.800000011920929,Yeezus
Yeezus,i can't handle no liquor.,-0.800000011920929,Yeezus
Yeezus,i don't hear your phone.,-0.699999988079071,Yeezus
Yeezus,i heard it in the radio now. . .,0.0,Yeezus
Yeezus,i heard you need a new phone .,-0.30000001192092896,Yeezus
Yeezus,i heard you need a new stack .,-0.30000001192092896,Yeezus
Yeezus,i know your 'rents ain't be home . . .,-0.699999988079071,Yeezus
Yeezus,i'm hangin' on a hangover.,0.0,Yeezus
Yeezus,i'm on to indiana.,-0.20000000298023224,Yeezus
Yeezus,late-night organ donor.,0.0,Yeezus
Yeezus,might call 2pac over.,-0.20000000298023224,Yeezus
Yeezus,ohhh i wanna phone home,0.0,Yeezus
Yeezus,ohhh i wanna phone home. . .,-0.20000000298023224,Yeezus
Yeezus,"okay, i smashed your corolla.",-0.20000000298023224,Yeezus
Yeezus,"on chicago, south of town.",0.0,Yeezus
Yeezus,one more hit and i can own ya. one more fuck and i can own ya. one cold night in october.,-0.5,Yeezus
Yeezus,pussy had me dead.,-0.800000011920929,Yeezus
Yeezus,pussy had me floatin'. feel like deepak chopra.,0.0,Yeezus
Yeezus,shit's all over the place.,-0.800000011920929,Yeezus
Yeezus,skinny bitch with no shoulders.,-0.800000011920929,Yeezus
Yeezus,slightly scratch your corolla.,-0.30000001192092896,Yeezus
Yeezus,soul mates become soulless.,0.0,Yeezus
Yeezus,still ain't learn me no manners.,-0.800000011920929,Yeezus
Yeezus,tellin' you that i'm bogus.,-0.800000011920929,Yeezus
Yeezus,then her auntie came over.,-0.30000001192092896,Yeezus
Yeezus,these the red octobers.,0.0,Yeezus
Yeezus,wakin' up on your sofa.,0.0,Yeezus
Yeezus,when i park my range rover.,-0.20000000298023224,Yeezus
Yeezus,"when it's over it's over"".",-0.4000000059604645,Yeezus
Yeezus,yeezy's all on your sofa.,0.20000000298023224,Yeezus
Yeezus,you love me when i ain't sober.,0.800000011920929,Yeezus
Yeezus,you love me when i'm hungover.,0.8999999761581421,Yeezus
Yeezus,"you say you know me, my nigga.",-0.30000001192092896,Yeezus
ye,"ain't no love lost, but the gloves off.",-0.5,ye
ye,and we up in this bitch until they turn the club off.,-0.699999988079071,ye
ye,believe it or not.,0.0,ye
ye,"calm down, you light skin!.",0.699999988079071,ye
ye,"had to tell the dogs, ""turn the snubs off!""plus they already mad that the cubs lost these two wrongs'll right you i was too grown in high school the true soul of ice cube.",-0.800000011920929,ye
ye,hah?,0.10000000149011612,ye
ye,i don't take advice from people less successful than me.,-0.6000000238418579,ye
ye,"i had debt on my books, it's been a shaky-ass year.",-0.800000011920929,ye
ye,"let me make this clear, so all y'all see.",-0.30000001192092896,ye
ye,"make no mistake, girl, still love you",0.8999999761581421,ye
ye,"make no mistake, girl, still love you .",0.8999999761581421,ye
ye,"make no mistake, girl, still love you.",0.8999999761581421,ye
ye,"oh, i got dirt on my name, i got white on my beard.",-0.800000011920929,ye
ye,"take the top off, let the sun come in .",-0.30000001192092896,ye
ye,"too bold to type you, too rich to fight you.",-0.8999999761581421,ye
ye,"too close to snipe you, truth told, i like you.",0.0,ye
ye,"whoa, for all my dogs that stayed down, we up again .",0.800000011920929,ye
ye,"""i want a daughter like nicki, aw, man, i promise.",0.20000000298023224,ye
ye,'cause now i see women as somethin' to nurture.,0.0,ye
ye,"'til niggas have daughters, now they precautious.",-0.20000000298023224,ye
ye,"all in the comments, you wanna vomit.",-0.8999999761581421,ye
ye,blood still on her pajamas.,-0.4000000059604645,ye
ye,but how you the devil rebukin' the sin?. let's pray we can put this behind us.,-0.699999988079071,ye
ye,"but yesterday is dead, yeah, moment of silence.",-0.6000000238418579,ye
ye,colors drippin' off.,-0.20000000298023224,ye
ye,"curves under your dress, i know it's pervs all on the net.",0.0,ye
ye,"don't do no yoga, don't do pilates.",-0.800000011920929,ye
ye,"don't you grow up in a hurry, your mom'll be worried, aw.",-0.699999988079071,ye
ye,"fallin', dreamin', talkin' in your sleep.",-0.30000001192092896,ye
ye,"father, forgive me, i'm scared of the karma.",-0.5,ye
ye,i answered the door like will smith and martin.,0.0,ye
ye,"i don't know how you saying it but, let 'em hear this",-0.30000001192092896,ye
ye,"i hope she like nicki, i make her a monster.",0.4000000059604645,ye
ye,"i know you want to cry all night, all night.",-0.10000000149011612,ye
ye,i pray that you don't get it all at once.,0.0,ye
ye,i pray your body's draped more like mine. and not like your mommy's.,-0.699999988079071,ye
ye,i swear that these times is the wildest.,-0.10000000149011612,ye
ye,"i'll beat his ass, pray i beat the charges.",-0.800000011920929,ye
ye,i'm saying it like....,0.30000001192092896,ye
ye,"i'ma turn her to a monster, but no ménages"".",-0.5,ye
ye,"if you whoop her ass, she move in with him.",-0.8999999761581421,ye
ye,"it was all part of the story, even the scary nights.",0.0,ye
ye,"just bein' salty, but niggas is nuts. and i am a nigga, i know what they want.",0.20000000298023224,ye
ye,just play piano and stick to karate.,-0.20000000298023224,ye
ye,"matter fact, marlon, this ain't meet the fockers.",-0.800000011920929,ye
ye,"next, she'll be off to college and then at the altar'cause she know that niggas is savage, niggas is monsters.",0.0,ye
ye,"nigga, do we have a problem?.",-0.30000001192092896,ye
ye,"niggas is pimps, niggas is players, 'til niggas have daughters.",0.10000000149011612,ye
ye,"niggas is pimps, niggas is players.",0.0,ye
ye,"niggas is savage, niggas is monsters.",0.4000000059604645,ye
ye,"no, daddy don't play, not when it come to they daughters.",-0.699999988079071,ye
ye,"not havin' ménages, i'm just bein' silly.",-0.699999988079071,ye
ye,not somethin' to conquer.,-0.6000000238418579,ye
ye,now she cuttin' class and hangin' with friends.,0.4000000059604645,ye
ye,"plottin', schemin', findin'. reason to defend all of your violent nights.",0.10000000149011612,ye
ye,promise me you will see.,0.0,ye
ye,"reality is upon us, colors drippin' off.",0.0,ye
ye,she can't comprehend the danger she in.,-0.800000011920929,ye
ye,"she got the scars, they serve as reminders.",-0.20000000298023224,ye
ye,"thank you for all of the glory, you will be remembered, aw.",0.8999999761581421,ye
ye,thank you to all of the heroes of the night .,0.8999999761581421,ye
ye,"that's your baby, you love her to death.",0.0,ye
ye,"then he whoop her ass, you go through it again.",-0.8999999761581421,ye
ye,"they gotta repaint the colors, the lie is wearin' off.",-0.699999988079071,ye
ye,you break a glass and say it again.,-0.5,ye
ye,and they'll play this song on and on.,0.20000000298023224,ye
ye,"baby, don't you bet it all.",0.20000000298023224,ye
ye,"back way, yeah, way, way, burning, mhm-mhm.",0.0,ye
ye,but everything i try just takes you further from me. . . some day we gon' set it off.,-0.699999988079071,ye
ye,"but everything i try just takes you further from me. . . woah, once again i am a child.",-0.699999988079071,ye
ye,but maybe some day. .,-0.10000000149011612,ye
ye,caught between space and time.,0.0,ye
ye,"hold up, hold up.",0.30000001192092896,ye
ye,"i let it all go, of everything that i know, yeah. of everything that i know, yeah. and nothing hurts anymore, i feel kinda free.",0.800000011920929,ye
ye,"i put my hand on a stove, to see if i still bleed, yeah. and nothing hurts anymore, i feel kinda free",0.699999988079071,ye
ye,"i put my hand on a stove, to see if i still bleed, yeah. and nothing hurts anymore, i feel kinda free.",0.699999988079071,ye
ye,"i wanna lay down, like god did, on sunday.",0.10000000149011612,ye
ye,"i'm on one, two, three, four, five.",0.0,ye
ye,i've been tryin' to make you love me.,0.800000011920929,ye
ye,"no half-truths, just naked minds.",0.0,ye
ye,"now that i'm livin' high, i do what i wanna, oh, yeah. . .",0.5,ye
ye,"now that i'm livin' high, i'm smokin' marijuana.",-0.20000000298023224,ye
ye,on a pack of fentanyl.,0.0,ye
ye,"some day i'll, i wanna wear a starry crown. . .",0.0,ye
ye,some day we gon' get this off.,-0.5,ye
ye,"some day, some day, some day.",0.0,ye
ye,"some day, some day.",0.0,ye
ye,"some day, some days, i remembered this on a sunday.",0.0,ye
ye,some days i wanna hit the red dot on everybody.,-0.10000000149011612,ye
ye,"some days, ohh .",-0.10000000149011612,ye
ye,someday the drama'll be gone.,-0.4000000059604645,ye
ye,sometimes i take all the shine.,0.20000000298023224,ye
ye,talk like i drank all the wine.,0.10000000149011612,ye
ye,they gon' have to rope me off.,-0.800000011920929,ye
ye,this not what we had in mind.,-0.699999988079071,ye
ye,"uh, some days, not gonna please everybody.",-0.5,ye
ye,"we're still the kids we used to be, yeah, yeah.",0.0,ye
ye,years ahead but way behind.,-0.6000000238418579,ye
ye,you might think they wrote you off.,-0.699999988079071,ye
ye,all you gotta do is speak on ye.,-0.30000001192092896,ye
ye,"and i love myself way more than i love you, so…today, i thought about killing you, premeditated murder.",0.4000000059604645,ye
ye,and i love myself way more than i love you.,0.8999999761581421,ye
ye,and i think about killing myself.,-0.5,ye
ye,"and i, i love myself way more than i love you.",0.8999999761581421,ye
ye,because that seems like a common theme.,-0.20000000298023224,ye
ye,"buckwheat-ass nigga, it's gon' be o-tay.",0.10000000149011612,ye
ye,but sometimes i think really bad things.,-0.6000000238418579,ye
ye,but that's not the case here.,-0.6000000238418579,ye
ye,don't get your tooth chipped like frito-lay,-0.699999988079071,ye
ye,"drop a pin for the fade and i'm on my way asapdon't get socked in the mouth, you know homie don't play that.",-0.699999988079071,ye
ye,"even when i went broke, i ain't break.",0.20000000298023224,ye
